site;coordinates;region;cluster;date;hour;yeild;forecast;error
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;5;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;6;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;7;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;8;-13;0;-13,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;9;939;600;339,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;10;3774;1750;2024,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;11;1760;3450;-1690,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;12;5728;3703;2025,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;13;7956;4047;3909,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;14;4112;2242;1870,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;15;3168;1611;1557,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;16;984;471;513,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;17;-20;-26;6,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;18;-32;-26;-6,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;19;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;20;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;21;-20;-26;6,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;22;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;23;-33;-26;-7,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-04;24;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;1;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;2;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;3;-21;-26;5,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;4;-33;-26;-7,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;5;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;6;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;7;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;8;8;11;-3,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;9;1169;863;306,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;10;2892;2708;184,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;11;2788;4151;-1363,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;12;7659;4861;2798,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;13;4069;3834;235,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;14;3650;3445;205,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;15;1845;2261;-416,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;16;375;751;-376,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;17;-5;3;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;18;-22;-26;4,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;19;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;20;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;21;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;22;-23;-26;3,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;23;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-05;24;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;1;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;2;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;3;-22;-26;4,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;4;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;5;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;6;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;7;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;8;-35;8;-43,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;9;1653;861;792,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;10;3901;2815;1086,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;11;6253;4938;1315,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;12;7848;5894;1954,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;13;7576;5736;1840,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;14;5099;4609;490,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;15;2118;3060;-942,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;16;375;975;-600,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;17;9;6;3,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;18;-31;-26;-5,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;19;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;20;-20;-26;6,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;21;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;22;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;23;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-06;24;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;1;-33;-26;-7,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;2;-21;-26;5,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;3;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;4;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;5;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;6;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;7;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;8;15;33;-18,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;9;2115;1281;834,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;10;2516;3412;-896,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;11;856;4782;-3926,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;12;834;5781;-4947,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;13;835;6050;-5215,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;14;855;4641;-3786,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;15;836;2819;-1983,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;16;982;1002;-20,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;17;8;12;-4,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;18;-33;-26;-7,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;19;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;20;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;21;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;22;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;23;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-07;24;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;1;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;2;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;3;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;4;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;5;-50;-26;-24,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;6;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;7;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;8;70;41;29,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;9;1735;1524;211,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;10;3670;2792;878,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;11;3564;3755;-191,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;12;3436;4391;-955,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;13;4487;5112;-625,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;14;3058;3979;-921,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;15;1548;2092;-544,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;16;435;619;-184,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;17;-37;4;-41,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;18;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;19;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;20;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;21;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;22;-38;-26;-12,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;23;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-08;24;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;1;-49;-26;-23,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;2;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;3;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;4;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;5;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;6;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;7;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;8;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;9;287;227;60,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;10;876;397;479,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;11;896;721;175,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;12;1190;826;364,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;13;1210;758;452,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;14;853;497;356,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;15;288;267;21,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;16;27;50;-23,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;17;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;18;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;19;-23;-26;3,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;20;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;21;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;22;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;23;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-09;24;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;1;-21;-26;5,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;2;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;3;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;4;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;5;-23;-26;3,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;6;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;7;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;8;-36;1;-37,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;9;205;320;-115,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;10;982;1065;-83,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;11;1716;1465;251,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;12;1444;1782;-338,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;13;1718;1752;-34,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;14;688;1315;-627,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;15;459;757;-298,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;16;72;163;-91,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;17;-34;-26;-8,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;18;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;19;-37;-26;-11,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;20;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;21;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;22;-36;-26;-10,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;23;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-10;24;-35;-26;-9,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;1;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;2;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;3;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;4;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;5;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;6;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;7;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;8;;6;-6,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;9;;383;-383,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;10;;1295;-1295,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;11;;2058;-2058,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;12;;2747;-2747,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;13;;2995;-2995,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;14;;2377;-2377,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;15;;1237;-1237,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;16;;344;-344,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;17;;1;-1,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;18;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;19;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;20;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;21;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;22;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;23;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-11;24;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;1;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;2;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;3;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;4;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;5;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;6;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;7;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;8;;37;-37,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;9;;1107;-1107,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;10;;2579;-2579,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;11;;2953;-2953,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;12;;3766;-3766,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;13;;3897;-3897,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;14;;3577;-3577,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;15;;2700;-2700,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;16;;1190;-1190,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;17;;37;-37,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;18;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;19;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;20;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;21;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;22;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;23;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-12;24;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;1;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;2;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;3;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;4;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;5;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;6;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;7;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;8;;64;-64,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;9;;1762;-1762,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;10;;4257;-4257,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;11;;6146;-6146,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;12;;6967;-6967,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;13;;6887;-6887,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;14;;5809;-5809,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;15;;3865;-3865,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;16;;1366;-1366,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;17;;45;-45,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;18;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;19;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;20;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;21;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;22;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;23;;-26;26,000
Bazaltova;(47.05651,32.7976);MYKOLAYIV;11;2022-01-13;24;;-26;26,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;1;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;2;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;3;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;4;-14;-15;1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;5;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;6;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;7;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;8;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;9;2;2;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;10;44;20;24,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;11;4;121;-117,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;12;35;279;-244,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;13;174;478;-304,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;14;444;372;72,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;15;240;235;5,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;16;89;77;12,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;17;-14;-15;1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;18;-13;-15;2,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;19;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;20;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;21;-14;-15;1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;22;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;23;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-01;24;-14;-15;1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;1;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;2;-14;-15;1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;3;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;4;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;5;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;6;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;7;-17;-15;-2,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;8;-18;-15;-3,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;9;176;114;62,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;10;1106;731;375,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;11;1771;1391;380,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;12;3246;2661;585,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;13;2907;2643;264,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;14;2386;1998;388,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;15;1526;956;570,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;16;620;354;266,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;17;16;7;9,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;18;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;19;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;20;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;21;-15;-15;0,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;22;-17;-15;-2,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;23;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-02;24;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-03;1;-17;-15;-2,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-03;2;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-03;3;-16;-15;-1,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-03;4;-17;-15;-2,000
Bar;(49.07912,27.72215);VINNYTSIA;2;2022-01-03;5;-15;-15;0,000
